id,host_id,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,last_review,reviews_per_month,is_duplicate_coordinate,host_count_per_coord,coordinate_type
2579342,8663142,Bang Rak,13.73217,100.52297,Private room,2743,1,2014-03-24,0.01,0,1,individual
2586938,8663142,Bang Rak,13.73352,100.52143,Private room,2686,2,2017-03-06,0.02,0,1,individual
2409441,12314253,Bang Na,13.65487,100.64337,Private room,1732,1,2014-07-09,0.01,0,1,individual
2413865,12304405,Din Daeng,13.7863,100.57026,Private room,943,5,2022-11-26,0.05,1,1,multi_listing_same_host
2587195,8663142,Bang Rak,13.73418,100.5226,Private room,1957,3,2022-06-07,0.03,0,1,individual
2590896,13263993,Bang Sue,13.83165,100.52765,Private room,418,0,,0.0,0,1,individual
2426432,11961423,Khlong San,13.72075,100.50354,Entire home/apt,2226,39,2017-04-04,0.37,0,1,individual
2432614,5469970,Suanluang,13.72376,100.61804,Entire home/apt,1974,6,2019-02-04,0.06,0,1,individual
1526625,6330956,Bang Rak,13.73232,100.52657,Entire home/apt,2701,239,2021-02-26,2.12,0,1,individual
2604242,9550104,Bang Na,13.66352,100.64885,Entire home/apt,950,23,2022-12-14,0.24,0,1,individual
1547429,8243802,Saphan Sung,13.73667,100.69141,Entire home/apt,10355,0,,0.0,0,1,individual
2604483,9550104,Bang Na,13.66375,100.64965,Entire home/apt,950,41,2022-05-23,0.39,0,1,individual
2433970,12441237,Vadhana,13.70811,100.60112,Shared room,400,4,2018-09-07,0.04,0,1,individual
2609081,10373341,Khan Na Yao,13.81891,100.66408,Entire home/apt,1300,37,2022-04-25,0.37,0,1,individual
2434974,12445454,Huai Khwang,13.75806,100.56938,Entire home/apt,4161,195,2022-12-22,1.82,0,1,individual
2437576,9509219,Khlong San,13.72219,100.50517,Entire home/apt,2009,35,2017-08-11,0.33,0,1,individual
2637770,10376122,Yan na wa,13.67892,100.5265,Entire home/apt,1800,0,,0.0,0,1,individual
2446205,11449258,Parthum Wan,13.73982,100.5406,Entire home/apt,1004,2,2018-05-14,0.02,0,1,individual
2646840,9864891,Chatu Chak,13.80556,100.56883,Entire home/apt,590,24,2022-08-22,0.36,0,1,individual
2454945,8663142,Bang Rak,13.73167,100.52116,Private room,2650,4,2014-04-07,0.04,0,1,individual
2455101,8663142,Bang Rak,13.7344,100.52201,Private room,1900,18,2022-08-03,0.17,0,1,individual
1560067,7667490,Sathon,13.72053,100.53854,Entire home/apt,1177,87,2016-08-20,0.77,0,1,individual
1571204,8214044,Sathon,13.72052,100.54682,Entire home/apt,1400,300,2022-10-24,2.69,1,2,multi_host_building
1585084,8444643,Vadhana,13.73616,100.57224,Entire home/apt,9999,46,2019-02-26,0.43,0,1,individual
2656886,13598910,Phra Khanong,13.70309,100.60269,Entire home/apt,1500,21,2022-09-15,0.25,0,1,individual
1589614,6364900,Pra Wet,13.72352,100.6536,Entire home/apt,10000,0,,0.0,0,1,individual
2455998,8663142,Bang Rak,13.73337,100.52274,Private room,1500,10,2022-06-18,0.09,0,1,individual
2461997,12304405,Din Daeng,13.78542,100.56921,Shared room,456,4,2017-04-16,0.04,0,1,individual
2657480,13598910,Phra Khanong,13.70482,100.60336,Entire home/apt,1900,16,2022-12-26,0.24,0,1,individual
2682899,8444643,Vadhana,13.7361,100.5704,Entire home/apt,9999,25,2022-12-07,0.24,0,1,individual
2708302,13859456,Phaya Thai,13.79203,100.54336,Entire home/apt,1457,153,2018-07-02,1.5,0,1,individual
2467902,9984621,Bang Rak,13.72153,100.5286,Entire home/apt,1212,25,2020-03-15,0.24,0,1,individual
2468232,10061428,Khlong San,13.72185,100.50663,Entire home/apt,1039,25,2019-02-20,0.24,0,1,individual
2468256,8663142,Bang Rak,13.73208,100.52062,Private room,1500,7,2019-07-22,0.07,0,1,individual
2468803,8663142,Bang Rak,13.73397,100.52272,Private room,2100,7,2017-10-25,0.07,0,1,individual
2469023,8663142,Bang Rak,13.73229,100.52286,Private room,1700,5,2019-03-19,0.05,0,1,individual
1625274,8641336,Khlong Toei,13.72752,100.55957,Entire home/apt,2000,65,2022-06-21,0.67,0,1,individual
1629978,8663142,Bang Rak,13.73244,100.52204,Private room,1800,21,2020-04-11,0.19,0,1,individual
1630348,8664261,Sathon,13.71711,100.51524,Shared room,490,27,2019-08-01,0.25,0,1,individual
1630813,8663142,Bang Rak,13.73232,100.52336,Private room,2700,8,2015-03-25,0.07,0,1,individual
1630920,8663142,Bang Rak,13.73241,100.52168,Private room,2100,23,2018-01-11,0.21,0,1,individual
1631106,8663142,Bang Rak,13.73195,100.52318,Private room,3657,33,2022-10-01,0.3,0,1,individual
1638413,2129668,Sathon,13.71637,100.51592,Entire home/apt,888,228,2019-11-18,2.03,0,1,individual
1642375,8717079,Yan na wa,13.70249,100.53757,Private room,7343,1,2019-09-22,0.03,0,1,individual
1647608,8663142,Bang Rak,13.73288,100.52328,Private room,2450,15,2022-11-20,0.14,0,1,individual
1657411,8362130,Lat Krabang,13.71944,100.73128,Entire home/apt,1316,63,2020-02-28,0.57,0,1,individual
1661636,1927968,Sathon,13.72066,100.5471,Entire home/apt,800,193,2020-10-31,1.72,0,1,individual
1662207,8807437,Bangkok Yai,13.74266,100.47679,Entire home/apt,1100,8,2020-01-23,0.07,0,1,individual
1665776,8807437,Bangkok Yai,13.74286,100.47575,Entire home/apt,1600,4,2018-03-28,0.05,0,1,individual
1665970,8807437,Bangkok Yai,13.74162,100.47567,Entire home/apt,1400,2,2022-11-24,0.3,0,1,individual
1666361,8807437,Bangkok Yai,13.74308,100.47737,Entire home/apt,2700,1,2016-01-10,0.01,0,1,individual
1685582,1927968,Sathon,13.72067,100.54706,Entire home/apt,750,181,2022-11-21,1.61,0,1,individual
3638924,8444643,Vadhana,13.73757,100.56994,Entire home/apt,9999,24,2022-12-22,0.24,0,1,individual
2712577,13882126,Khlong Toei,13.71747,100.5804,Private room,1300,1,2018-08-20,0.02,0,1,individual
3639111,15039858,Suanluang,13.73749,100.63279,Private room,8000,14,2018-07-04,0.15,0,1,individual
3656982,15039858,Suanluang,13.73618,100.63117,Private room,950,13,2018-02-19,0.13,0,1,individual
3704045,2545448,Bang Na,13.68401,100.61513,Entire home/apt,1905,60,2022-12-20,0.6,0,1,individual
3706125,5469970,Suanluang,13.72351,100.61641,Entire home/apt,1835,0,,0.0,0,1,individual
2479364,12679348,Suanluang,13.7447,100.60093,Private room,1801,3,2017-12-29,0.03,0,1,individual
2489610,12743033,Khlong Toei,13.72699,100.56988,Entire home/apt,2043,23,2017-10-21,0.23,0,1,individual
2714351,13882126,Khlong Toei,13.70597,100.59998,Private room,1050,1,2017-08-25,0.02,0,1,individual
2716261,13899655,Sathon,13.71261,100.51296,Entire home/apt,800,251,2022-12-12,2.39,0,1,individual
2492235,10535148,Parthum Wan,13.73954,100.53954,Entire home/apt,1351,53,2017-11-05,0.54,0,1,individual
2516198,10772928,Suanluang,13.72343,100.61643,Entire home/apt,1659,5,2019-02-28,0.05,0,1,individual
2720747,13922814,Bang Sue,13.80733,100.53038,Entire home/apt,1843,4,2022-08-16,0.04,0,1,individual
4313485,22392397,Vadhana,13.71805,100.59001,Private room,4429,0,,0.0,0,1,individual
2723621,2129668,Sathon,13.71199,100.5116,Entire home/apt,750,115,2020-01-17,1.09,0,1,individual
3708615,18917711,Khlong Sam Wa,13.84645,100.69468,Entire home/apt,2000,0,,0.0,0,1,individual
3713433,15039858,Suanluang,13.73584,100.63094,Private room,950,3,2017-08-09,0.03,0,1,individual
3713536,15039858,Suanluang,13.73601,100.63298,Private room,800,9,2019-01-07,0.09,0,1,individual
3714702,15039858,Suanluang,13.736,100.63322,Private room,742,9,2018-11-27,0.09,0,1,individual
2726713,8688342,Vadhana,13.74322,100.5564,Entire home/apt,1212,61,2022-12-03,0.63,0,1,individual
3716321,7955610,Din Daeng,13.75941,100.55571,Private room,1500,0,,0.0,0,1,individual
4327609,22471584,Vadhana,13.708,100.60072,Private room,1500,25,2022-12-16,0.25,0,1,individual
4344588,6906718,Phra Khanong,13.69952,100.6077,Private room,890,10,2019-11-21,0.13,0,1,individual
4348740,3679295,Khlong San,13.72156,100.50605,Private room,727,1,2019-05-13,0.02,0,1,individual
2740249,13944803,Phaya Thai,13.78647,100.54773,Private room,1857,17,2018-08-06,0.17,0,1,individual
4356761,22601465,Bang Rak,13.72982,100.52558,Entire home/apt,1100,33,2016-10-08,0.34,0,1,individual
2753594,2530240,Chatu Chak,13.81892,100.56602,Entire home/apt,1039,75,2022-10-25,0.73,0,1,individual
4367067,7472382,Ratchathewi,13.75285,100.53742,Shared room,450,25,2020-01-12,0.28,0,1,individual
4374932,22713979,Khlong Toei,13.72582,100.5704,Entire home/apt,990,27,2019-06-30,0.31,0,1,individual
4379681,1927968,Sathon,13.72066,100.54713,Entire home/apt,650,106,2022-12-07,1.07,0,1,individual
3732347,12557032,Bang Kapi,13.74914,100.60628,Entire home/apt,1039,3,2019-07-26,0.03,0,1,individual
2778874,2129668,Sathon,13.71304,100.51213,Entire home/apt,1300,12,2017-11-03,0.12,0,1,individual
3732371,15403102,Parthum Wan,13.7467,100.54295,Entire home/apt,8800,2,2016-12-28,0.03,0,1,individual
2778907,2129668,Sathon,13.71759,100.51373,Entire home/apt,1700,218,2022-12-02,2.07,0,1,individual
2805935,5072454,Saphan Sung,13.77458,100.67411,Private room,390,16,2018-09-02,0.15,0,1,individual
3732731,15270186,Parthum Wan,13.74444,100.54409,Entire home/apt,3436,19,2022-10-25,0.2,0,1,individual
4388745,2129668,Bang Kho laen,13.70074,100.52732,Entire home/apt,890,25,2020-03-06,0.25,0,1,individual
4398507,22183746,Bang Kho laen,13.70968,100.51419,Private room,2087,0,,0.0,0,1,individual
2813164,14391623,Phra Nakhon,13.74771,100.49931,Private room,3545,61,2022-11-30,0.62,0,1,individual
4405781,132322,Vadhana,13.746885,100.558998,Entire home/apt,1380,238,2022-04-10,2.42,0,1,individual
4405804,132322,Vadhana,13.746899,100.558998,Entire home/apt,1150,218,2022-06-22,2.2,0,1,individual
4405871,22183746,Bang Rak,13.73244,100.5216,Private room,1879,0,,0.0,0,1,individual
3735012,5371660,Vadhana,13.73861,100.57353,Entire home/apt,2000,34,2022-11-12,0.35,0,1,individual
3747051,15270186,Parthum Wan,13.74373,100.54257,Entire home/apt,3343,25,2022-12-03,0.25,0,1,individual
2819341,8663142,Bang Rak,13.73427,100.52155,Private room,1757,4,2015-06-09,0.04,0,1,individual
2842313,7647775,Khlong San,13.71303,100.50001,Entire home/apt,1500,3,2020-01-07,0.03,0,1,individual
2870408,14672170,Vadhana,13.7427,100.57013,Entire home/apt,1100,41,2022-12-21,0.44,0,1,individual
3752774,19156474,Vadhana,13.74582,100.5633,Entire home/apt,1850,159,2020-03-09,1.59,0,1,individual
3761988,19266319,Vadhana,13.73094,100.5954,Private room,630,45,2019-04-08,0.57,0,1,individual
3768870,292635,Dusit,13.76007,100.51349,Entire home/apt,1200,57,2022-12-10,0.58,0,1,individual
3772295,19266319,Vadhana,13.73053,100.59591,Hotel room,859,35,2022-11-23,0.4,0,1,individual
3772304,19266319,Vadhana,13.73198,100.59549,Private room,800,12,2022-11-13,0.14,0,1,individual
3787176,5917880,Khlong Toei,13.70991,100.59164,Entire home/apt,800,130,2022-10-30,1.28,0,1,individual
4412914,19010551,Vadhana,13.73537,100.58466,Entire home/apt,3071,50,2020-03-08,0.52,0,1,individual
2945910,15039858,Suanluang,13.73754,100.63129,Private room,700,37,2020-03-05,0.38,0,1,individual
4425076,21008631,Khlong Toei,13.72402,100.57832,Entire home/apt,2036,20,2022-11-18,0.22,0,1,individual
4436540,9661968,Sathon,13.71937,100.53883,Entire home/apt,800,21,2022-07-25,0.28,0,1,individual
2951291,9319710,Huai Khwang,13.77496,100.57364,Entire home/apt,1351,181,2018-01-28,1.75,0,1,individual
3794264,19484732,Din Daeng,13.764796257019045,100.56478118896484,Entire home/apt,990,302,2022-12-28,3.38,0,1,individual
2960072,14391623,Phra Nakhon,13.74941,100.49719,Private room,3892,2,2018-01-22,0.03,0,1,individual
3795275,19490163,Vadhana,13.74474,100.55718,Private room,1250,1,2019-02-18,0.02,0,1,individual
2960283,14391623,Phra Nakhon,13.7477,100.49783,Hotel room,3910,10,2022-12-07,0.1,0,1,individual
2972032,1766624,Chatu Chak,13.80406,100.57064,Private room,517,0,,0.0,0,1,individual
3804292,19548464,Suanluang,13.70719,100.60582,Private room,1700,0,,0.0,0,1,individual
4443639,22945905,Khlong Toei,13.71762,100.57892,Private room,5000,0,,0.0,0,1,individual
2983202,15214203,Sathon,13.71882,100.54796,Entire home/apt,2650,16,2019-11-24,0.18,0,1,individual
2983684,15214203,Sathon,13.71959,100.5486,Entire home/apt,3067,183,2022-08-26,1.91,0,1,individual
2988144,7955610,Din Daeng,13.79827,100.57379,Private room,2200,0,,0.0,0,1,individual
2996027,15270186,Parthum Wan,13.74468,100.543,Private room,1586,15,2020-01-24,0.15,0,1,individual
2999242,9525808,Bang Khen,13.86789,100.60451,Entire home/apt,1200,34,2022-05-12,0.33,0,1,individual
3813366,19607233,Thon buri,13.71066,100.48007,Entire home/apt,907,6,2022-11-18,0.12,0,1,individual
3813738,19266319,Vadhana,13.73256,100.59577,Hotel room,650,24,2017-07-10,0.26,0,1,individual
3006637,11495081,Ratchathewi,13.75018,100.53277,Entire home/apt,1150,73,2022-11-14,0.76,0,1,individual
3053245,120437,Phaya Thai,13.78898,100.54582,Entire home/apt,1905,33,2020-01-03,0.33,0,1,individual
3085172,15699117,Chatu Chak,13.80646,100.56226,Entire home/apt,2211,8,2020-02-10,0.08,0,1,individual
3847105,19831807,Khlong Toei,13.71097,100.58523,Private room,1000,0,,0.0,0,1,individual
4450156,23095883,Huai Khwang,13.75595,100.5678,Entire home/apt,100000,0,,0.0,0,1,individual
3102516,15730212,Khlong San,13.71331,100.49882,Entire home/apt,1450,17,2022-11-27,0.21,0,1,individual
4453151,13772523,Khlong Toei,13.706226,100.598396,Entire home/apt,1436,37,2022-10-31,0.38,0,1,individual
3851325,19268418,Din Daeng,13.79031,100.57423,Entire home/apt,1200,24,2015-12-17,0.24,0,1,individual
3116621,15837125,Bang Rak,13.7293,100.52908,Entire home/apt,1500,14,2015-07-31,0.14,0,1,individual
3863870,19943770,Bang Na,13.68005,100.60938,Entire home/apt,799,38,2019-07-19,0.39,0,1,individual
3133481,180484661,Bang Sue,13.81936,100.53637,Entire home/apt,866,36,2019-11-19,0.35,0,1,individual
3871472,18185189,Phasi Charoen,13.71067,100.452,Entire home/apt,825,3,2015-02-10,0.03,0,1,individual
4458066,16649800,Pra Wet,13.67571,100.65415,Entire home/apt,1200,0,,0.0,0,1,individual
3147846,8663142,Bang Rak,13.73215,100.5214,Private room,1800,3,2018-08-04,0.03,0,1,individual
4471377,1927968,Sathon,13.72062,100.54707,Entire home/apt,593,103,2022-10-06,1.05,1,1,multi_listing_same_host
3148114,15982847,Phra Nakhon,13.75989,100.4999,Shared room,496,31,2019-03-15,0.3,0,1,individual
3872899,20006935,Phra Khanong,13.68585,100.61037,Entire home/apt,999,36,2019-11-18,0.38,0,1,individual
3187701,16161552,Khlong San,13.72297,100.50815,Entire home/apt,500,9,2020-03-07,0.13,0,1,individual
3891902,20139716,Parthum Wan,13.74763,100.5283,Private room,2000,20,2016-02-10,0.2,0,1,individual
4487407,23246430,Chatu Chak,13.83442,100.57082,Private room,1100,0,,0.0,0,1,individual
4496229,22183746,Parthum Wan,13.74124,100.53352,Entire home/apt,4258,0,,0.0,0,1,individual
4512873,4837112,Khlong Toei,13.70408,100.59999,Entire home/apt,2078,0,,0.0,0,1,individual
3201508,16224993,Phra Khanong,13.68494,100.60537,Entire home/apt,744,32,2019-02-28,0.32,0,1,individual
3899173,8964626,Parthum Wan,13.74699,100.54616,Entire home/apt,3500,70,2019-02-14,0.7,0,1,individual
3203538,8123510,Chatu Chak,13.80786,100.57013,Entire home/apt,1860,332,2022-12-21,3.28,0,1,individual
4523599,7860990,Din Daeng,13.78905,100.57354,Private room,600,26,2017-01-16,0.3,0,1,individual
3209677,16262162,Pra Wet,13.70489,100.66969,Private room,699,0,,0.0,0,1,individual
3899352,110093848,Phasi Charoen,13.73929,100.44774,Entire home/apt,400,123,2021-11-30,1.24,0,1,individual
3209940,16262162,Pra Wet,13.70675,100.67085,Private room,699,0,,0.0,0,1,individual
3211998,11986566,Yan na wa,13.69589,100.53495,Entire home/apt,1500,0,,0.0,0,1,individual
4524130,23336937,Vadhana,13.73784,100.56407,Private room,700,0,,0.0,0,1,individual
4526250,23464259,Khlong Toei,13.72138,100.58236,Entire home/apt,15000,1,2014-11-20,0.01,0,1,individual
3226062,8954433,Lat Krabang,13.79016,100.78797,Entire home/apt,9500,0,,0.0,0,1,individual
3907522,20207309,Vadhana,13.73826,100.58525,Private room,2000,0,,0.0,0,1,individual
3263283,16501756,Bang Na,13.6753,100.59922,Entire home/apt,2078,8,2021-11-28,0.13,0,1,individual
3908465,12442555,Vadhana,13.74521,100.56804,Private room,1682,3,2016-09-20,0.03,0,1,individual
3917160,20291792,Vadhana,13.72792,100.58774,Private room,3500,0,,0.0,0,1,individual
3917240,20291792,Vadhana,13.72815,100.58755,Private room,3500,0,,0.0,0,1,individual
3925181,8214044,Sathon,13.72077,100.54692,Entire home/apt,1200,248,2022-06-13,2.7,0,1,individual
3925333,8214044,Sathon,13.72075,100.54692,Entire home/apt,1450,233,2022-11-25,2.33,1,1,multi_listing_same_host
3925370,8214044,Sathon,13.72075,100.5469,Entire home/apt,1450,91,2022-11-10,1.05,0,1,individual
4533422,23505963,Suanluang,13.71037,100.62355,Entire home/apt,670,0,,0.0,0,1,individual
4540932,23547471,Don Mueang,13.92277,100.58107,Entire home/apt,2000,0,,0.0,0,1,individual
3265276,14486054,Khlong San,13.72363,100.51109,Entire home/apt,3587,1,2014-06-30,0.01,0,1,individual
3927786,15450556,Bang Na,13.67896,100.61232,Entire home/apt,400,66,2022-12-14,0.67,0,1,individual
3270988,619824,Phaya Thai,13.77481,100.54546,Entire home/apt,1659,59,2020-01-08,0.57,0,1,individual
3936422,20386122,Chatu Chak,13.81658,100.5787,Entire home/apt,1057,0,,0.0,0,1,individual
4541203,23545954,Suanluang,13.73898,100.61394,Private room,1385,0,,0.0,0,1,individual
4544331,23521099,Phra Nakhon,13.75545,100.50362,Private room,1717,1,2015-04-20,0.01,0,1,individual
3285133,16603737,Phaya Thai,13.775,100.54037,Entire home/apt,1732,1,2015-02-01,0.01,0,1,individual
4549768,18852579,Phra Khanong,13.69406,100.59619,Private room,1080,0,,0.0,0,1,individual
3940735,20306441,Vadhana,13.73078,100.59043,Entire home/apt,3000,0,,0.0,0,1,individual
3941501,20423977,Chatu Chak,13.82955,100.5428,Private room,1000,0,,0.0,0,1,individual
3951193,20478822,Rat Burana,13.68495,100.49906,Entire home/apt,900,7,2017-05-30,0.08,0,1,individual
3963138,20500449,Chatu Chak,13.80977,100.569,Entire home/apt,2000,5,2015-06-22,0.05,0,1,individual
3963238,15039858,Suanluang,13.73585,100.63108,Private room,8000,35,2020-01-01,0.36,0,1,individual
3304263,2129668,Sathon,13.71284,100.51466,Entire home/apt,899,57,2020-01-01,0.55,0,1,individual
3349278,16901631,Bang Rak,13.72904,100.53521,Entire home/apt,3775,17,2020-01-23,0.24,0,1,individual
3963355,20541555,Phaya Thai,13.78001,100.54283,Entire home/apt,1200,69,2019-12-29,0.71,0,1,individual
4559898,10297749,Vadhana,13.73359,100.57397,Entire home/apt,2220,33,2020-01-02,0.37,0,1,individual
4568276,11695903,Ratchathewi,13.75059,100.5556,Entire home/apt,1590,63,2016-09-12,0.64,0,1,individual
4569633,10477079,Phaya Thai,13.78231,100.54341,Entire home/apt,1650,110,2022-11-29,1.13,0,1,individual
3382055,15169003,Bang Sue,13.82095,100.53517,Entire home/apt,750,21,2022-07-15,0.21,0,1,individual
3982256,20587003,Khlong San,13.71014,100.50364,Entire home/apt,1177,92,2020-03-31,0.92,0,1,individual
4026520,20587003,Khlong San,13.71031,100.50235,Entire home/apt,1177,84,2022-11-30,0.88,0,1,individual
3399974,17149199,Khlong Toei,13.70527,100.60015,Entire home/apt,1108,44,2022-08-22,0.45,0,1,individual
4035028,19022936,Rat Burana,13.68106,100.5078,Entire home/apt,700,8,2022-11-17,0.08,0,1,individual
4051601,15450556,Bang Na,13.68102,100.61227,Entire home/apt,520,151,2022-12-14,1.5,0,1,individual
4054925,2129668,Sathon,13.71453,100.51174,Entire home/apt,999,47,2019-11-22,0.47,0,1,individual
4571148,23684887,Huai Khwang,13.78242,100.57513,Entire home/apt,1150,115,2022-12-10,1.18,0,1,individual
4572647,9509219,Vadhana,13.74011,100.55798,Entire home/apt,2147,2,2015-10-17,0.02,0,1,individual
4578892,5171292,Khlong San,13.72167,100.50761,Shared room,330,1,2020-02-15,0.03,0,1,individual
3406017,12462870,Khlong Toei,13.70702,100.59778,Entire home/apt,999,37,2022-11-27,0.36,0,1,individual
